,id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
20654,27551986,Luxurious loft style apartment S74,126138928,Ingmar,Steglitz - Zehlendorf,Schloßstr.,52.46449226727262,13.317310984933288,Entire home/apt,95,2,6,2018-11-04,2.69,1,343
20655,27555788,Lovely small room. 20 min from The City,205183341,Jeff,Lichtenberg,Alt-Hohenschönhausen Süd,52.544715667473405,13.49648668125724,Private room,30,1,13,2018-11-01,4.64,1,74
20656,27560722,Private room in downtown of Berlin,62812112,Yong Hyun,Mitte,Moabit Ost,52.51733351150705,13.337871513632946,Private room,30,1,3,2018-08-23,1.1,2,0
20657,27560881,"Schöner Rückzugsort in bester Lage, Mitte F-Hain",66037563,David,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Süd,52.51063263677496,13.4507563702218,Private room,48,1,2,2018-10-18,0.98,1,78
20658,27561431,Private room in lovely Schillerkiez,3126233,Eve,Neukölln,Neuköllner Mitte/Zentrum,52.47925112275675,13.425851294860685,Private room,45,6,8,2018-09-15,2.82,1,0
20659,27562326,"Bright, quiet flat in Schöneberger Insel",2931329,Isabel,Tempelhof - Schöneberg,Schöneberg-Süd,52.48178459403043,13.360831132982602,Entire home/apt,90,4,3,2018-09-04,1.02,1,102
20661,27565431,One cozy room near Warschauer,207976225,Smail,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.50146531476735,13.45679741754935,Private room,49,1,13,2018-11-02,4.43,1,53
20662,27568480,schönes helles Zimmer mitten in kreuzberg,53699937,Maike,Friedrichshain-Kreuzberg,südliche Luisenstadt,52.49790581467524,13.423032727777644,Private room,42,1,6,2018-09-18,2.22,1,0
20663,27568518,Spacious room in Neukölln (Schillerkiez),2088938,Felipe,Neukölln,Schillerpromenade,52.475814247046756,13.426938356889364,Private room,38,2,2,2018-08-22,0.77,1,310
20664,27569097,friendly room with balcony in the heart of Berlin,52187286,Paolo,Friedrichshain-Kreuzberg,Südliche Friedrichstadt,52.50279704688682,13.378955592452796,Private room,40,1,11,2018-11-05,4.34,1,60
20665,27569502,Tiny House 100-Euro Wohnung,89597,Van Bo,Tempelhof - Schöneberg,Schöneberg-Nord,52.5023031812403,13.346765875785895,Entire home/apt,60,1,2,2018-08-27,0.68,3,29
20666,27569715,Peaceful oasis in lively east Berlin/DblRm w blcny,193486671,Elmir Mikal,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.510440298828144,13.456323597976535,Entire home/apt,95,5,5,2018-11-05,1.85,1,34
20667,27570248,Rembrandt - Zimmer,64734034,Laura,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Nord,52.51919580826255,13.448221151649095,Private room,40,1,16,2018-11-02,5.45,1,145
20668,27570328,Berlin Dorms sublet,8352944,Karim,Mitte,Wedding Zentrum,52.543877927797496,13.358633505707704,Entire home/apt,30,1,0,,,1,0
20669,27571086,Small Private Room in Beautiful Schöneberg,6618833,Nathalie,Charlottenburg-Wilm.,Volkspark Wilmersdorf,52.489865632964296,13.33541968905905,Private room,25,2,4,2018-08-24,1.38,1,0
20670,27571153,Strategic access to Friedrichshain,207291624,Washo,Pankow,Prenzlauer Berg Ost,52.527867899964114,13.44937544128851,Private room,25,2,17,2018-10-28,6.89,1,24
20671,27572024,Quiet peaceful room in Schoneberg,3017491,Miranda,Tempelhof - Schöneberg,Schöneberg-Süd,52.48265811968109,13.354465923874876,Private room,31,6,0,,,1,0
20672,27572734,Storchi`s Motel,3025096,Elisabeth,Mitte,Brunnenstr. Süd,52.53658973044285,13.376840525251415,Private room,58,1,3,2018-09-12,1.0,3,159
20673,27572806,Cozy sunny room with terrace and rooftop!,17144389,Leila,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.48962229855052,13.393591241137196,Private room,50,1,3,2018-09-09,1.13,1,0
20674,27573705,Behagliche Wohnung mit Balkon im Galerienviertel,13427333,Jane,Mitte,Alexanderplatz,52.524568831466034,13.39878630435865,Entire home/apt,100,6,4,2018-10-24,2.26,1,58
20675,27574236,Berlin Zimmer mit Doppelbett in Einfamilienhaus,206176712,Nicole,Neukölln,Rudow,52.40765127652026,13.504397612706411,Private room,17,1,15,2018-11-02,5.17,1,114
20676,27574269,Big room with balcony in a cozy shared flat,63465473,Seb,Mitte,Osloer Straße,52.56243254971279,13.393995942987079,Private room,15,5,0,,,1,0
20677,27574404,Bright big & cosy flat in the <3 of Friedrichshain,24898117,Peter,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Nord,52.52027282904525,13.451220055449063,Private room,110,3,1,2018-10-07,0.94,1,0
20678,27575183,Lovely room near Schloss Charlottenburg,24763854,Kevin,Charlottenburg-Wilm.,Otto-Suhr-Allee,52.51772243892187,13.30100210896443,Private room,30,3,4,2018-11-01,1.85,1,5
20679,27576890,Colorful room in turn of the century apartment,79002334,Laura,Pankow,Pankow Zentrum,52.56655285762986,13.396534122886797,Private room,17,2,3,2018-09-14,1.11,1,0
20680,27577073,"Berlin, Mitte",208071051,Max,Mitte,Alexanderplatz,52.51431640484334,13.421630433342388,Private room,35,1,13,2018-09-30,4.43,1,3
20681,27577470,Cozy room in modern apartment in Berlin Center,74475707,Evelin,Pankow,Weißensee,52.54566808352863,13.451098718451107,Private room,35,1,2,2018-11-05,2.0,1,342
20682,27579085,A central a private apartment in Kreuzberg,174625090,Elias,Friedrichshain-Kreuzberg,Südliche Friedrichstadt,52.49965639689063,13.404929626227979,Private room,80,2,2,2018-10-11,1.25,1,50
20683,27586897,"Sanierter Altbau, ruhig und hell in B-Mitte!",208161450,Arthur,Mitte,Alexanderplatz,52.528997801517356,13.405857962693458,Entire home/apt,66,2,9,2018-10-28,4.35,1,15
20684,27587339,Berlin Wohnung,161538164,Angela,Charlottenburg-Wilm.,Kantstraße,52.5100108213911,13.307114943587324,Private room,35,3,3,2018-08-27,1.05,1,5
20685,27589289,Private room in the heart of Berlin Mitte,23293947,Piotr,Mitte,Brunnenstr. Süd,52.53103168326725,13.3940678066475,Private room,45,4,4,2018-11-05,1.4,1,22
20686,27589908,Bright & Light Apartment / Helle Altbau-Wohnung,8549588,Melissa,Tempelhof - Schöneberg,Schöneberg-Nord,52.49051168107499,13.35521118682275,Entire home/apt,55,4,1,2018-10-23,1.0,1,0
20687,27591362,Cozy Private Room for 1-2 guests in Kreuzberg,181441777,Freiraum Hostel,Friedrichshain-Kreuzberg,südliche Luisenstadt,52.497426555767355,13.429928255807027,Private room,100,1,0,,,7,90
20688,27592142,Private Dorm with bunkbeds in Kreuzberg,181441777,Freiraum Hostel,Friedrichshain-Kreuzberg,südliche Luisenstadt,52.49902938804205,13.428164834582804,Private room,100,1,2,2018-09-16,0.82,7,364
20689,27592241,sunny rooftop 2-balcony apartment in mitte,6579633,Nicole,Mitte,Alexanderplatz,52.527284971696254,13.389960218707126,Entire home/apt,120,3,3,2018-10-29,1.11,1,9
20690,27592366,Discover Berlin - Start In Kreuzberg!,181441777,Freiraum Hostel,Friedrichshain-Kreuzberg,südliche Luisenstadt,52.49709879406916,13.429839284075733,Private room,100,1,0,,,7,82
20691,27594514,"sunny, quiet apartment with large roof tarace",17585649,Philipp,Mitte,Alexanderplatz,52.50711849988227,13.426392064856152,Entire home/apt,55,90,0,,,2,5
20692,27594539,Apartment 2 in Agricola str. Berlin Tiergarten,175070436,William,Mitte,Moabit West,52.52111462969968,13.333816869916749,Private room,50,5,2,2018-10-14,1.54,3,362
20693,27597736,Bright and clean room in an attic appartment,131288058,Johnson,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.50478983375085,13.468968094034876,Private room,58,2,4,2018-09-15,1.71,1,3
20694,27598477,Kiezbude,208244785,Daniel,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.51479385623574,13.464793157649549,Private room,35,2,8,2018-10-12,2.76,1,334
20695,27598847,Hinterhaus Wohnung in Kreuzberg,45390345,Johanna,Friedrichshain-Kreuzberg,südliche Luisenstadt,52.49710125299448,13.429376126594331,Private room,26,3,6,2018-09-06,2.0,1,0
20696,27599302,nice guest room in Prenzlauer Berg,208249463,Maria,Pankow,Prenzlauer Berg Südwest,52.539202010781935,13.409479906623096,Private room,39,3,4,2018-11-01,1.64,1,85
20697,27599885,Studio in the heart of Berlin - at Alexanderplatz,24216240,Mario,Mitte,Alexanderplatz,52.523794893328564,13.411457497631336,Entire home/apt,60,5,1,2018-10-22,1.0,1,0
20698,27599889,Schöne Stadtwohnung direkt am Schloss,197906781,Eugen,Mitte,Moabit Ost,52.518288616782215,13.344928490556073,Entire home/apt,50,1,18,2018-11-04,6.21,1,84
20699,27600773,"""Business-siute"" im Kunstcamus",132279922,Wolfgang,Mitte,Moabit Ost,52.530821626475316,13.369879461316565,Entire home/apt,215,14,0,,,3,173
20700,27602085,Clean and bright appartment in Berlin Mitte,133743061,Max,Mitte,Brunnenstr. Süd,52.53318985193285,13.407064561668065,Private room,35,3,1,2018-08-09,0.33,1,0
20701,27602206,Cosy flat in Kreuzberg,6193675,Ida,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.490373052140406,13.414018343399839,Entire home/apt,98,1,6,2018-10-28,2.12,2,0
20702,27602474,Quiet room in Friedrichshain,26066545,Yai,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.50951710708145,13.470317889869008,Private room,20,3,2,2018-09-02,0.82,1,0
20703,27602698,Cosy room in Berlin WEDDING,122883263,Valentina,Mitte,Brunnenstr. Nord,52.54510556172589,13.369942346024613,Private room,26,3,7,2018-10-31,2.5,1,10
20704,27604452,Bright Room in Berlin Studio-Apartment,10156282,Anna,Neukölln,Neuköllner Mitte/Zentrum,52.467670479084646,13.431632896778812,Private room,60,3,3,2018-10-11,1.43,1,88
20705,27605273,"Super central, bright and lovely room in Kreuzberg",26511885,Chelsea,Friedrichshain-Kreuzberg,Südliche Friedrichstadt,52.50350572569057,13.377877852432704,Private room,50,1,3,2018-09-17,1.45,1,3
20706,27606141,"Luxurious suite directly in the Sony Center, Mitte",207552522,Marie,Mitte,Tiergarten Süd,52.509267528334426,13.374855587182967,Entire home/apt,480,1,1,2018-10-30,1.0,2,37
20707,27615113,LIVE IN THE HEART OF BERLIN,208293610,Andreas,Mitte,Alexanderplatz,52.522296230864754,13.408595378721063,Entire home/apt,95,2,7,2018-10-14,2.73,1,0
20708,27617673,Cosy and Central Apartment,11597128,Verena,Mitte,Regierungsviertel,52.51872226179317,13.385325888396435,Entire home/apt,150,2,0,,,5,279
20709,27621598,Big and quiet room in Berlin Schöneberg,77695541,Martin,Tempelhof - Schöneberg,Schöneberg-Süd,52.48621732360702,13.343053380953135,Private room,32,1,3,2018-09-02,1.15,1,0
20710,27622108,Wohnung in Berlin Neukölln,80212545,Wiebke,Neukölln,Rixdorf,52.485747820073996,13.448700181834882,Entire home/apt,140,1,4,2018-10-28,1.62,1,3
20711,27622364,"Bright, spacious double in Neukölln / Shillerkiez",22398404,Lucinda,Neukölln,Neuköllner Mitte/Zentrum,52.48227983733739,13.425984826681011,Private room,50,2,3,2018-10-21,1.2,1,0
20712,27622466,Cosy Room near Kurfürstendamm/Messe/ZOB,3524996,Marc,Charlottenburg-Wilm.,Grunewald,52.494611588727004,13.285545173915592,Private room,30,2,17,2018-10-27,6.0,1,348
20713,27626205,Modern room with balcony in Friedrichshain,208471899,Anna,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.519123382247066,13.461334628868608,Private room,80,2,0,,,1,90
20714,27627221,Spacious modern rooftop loft in vibrant MITTE!!!,208443009,Bettina,Mitte,Alexanderplatz,52.52466906067793,13.380033852934101,Private room,119,3,3,2018-10-26,1.61,1,54
20715,27627773,Sonniges Zimmer am Kudamm mit Balkon für September,109702489,Konrad,Charlottenburg-Wilm.,Halensee,52.49991398243265,13.297736975423552,Private room,35,18,1,2018-09-22,0.64,1,0
20716,27629025,Lovely flat in the ♥ of Kreuzberg,18415404,Mai,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.491784080159086,13.413243707307613,Private room,70,3,1,2018-09-04,0.46,1,17
20717,27629634,Green south Berlin suite,37209638,Yess,Steglitz - Zehlendorf,Albrechtstr.,52.44794811276739,13.352071760974662,Private room,45,1,2,2018-09-16,0.9,1,114
20718,27630936,In great Friederichshain !!!,81044806,Elaine,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.51987359844844,13.4575448474055,Private room,27,1,6,2018-10-12,2.17,1,0
20719,27634356,*Crazy Berlin* wohnen wie bei Freunden,208470012,Rene,Charlottenburg-Wilm.,Düsseldorfer Straße,52.496772545831654,13.307132650228045,Entire home/apt,100,2,1,2018-10-21,1.0,1,1
20720,27635086,Berlin Apartment,104357236,Ilan,Steglitz - Zehlendorf,Drakestr.,52.42822910905527,13.304830458046055,Entire home/apt,65,5,3,2018-10-16,1.22,1,57
20721,27635148,Sweet and cozy,46315334,Adrian,Lichtenberg,Frankfurter Allee Süd,52.5044481971236,13.486181730246587,Private room,30,1,1,2018-08-11,0.34,1,84
20722,27644623,Big 25m2 bright room close to Frankfurter Allee!,58238664,Tobias,Lichtenberg,Alt-Lichtenberg,52.51408467349104,13.481576716019823,Private room,22,4,1,2018-08-23,0.39,1,0
20723,27645497,Apartment 7 am Görli - Kreuzberg Berlin,190957759,Stella & Lara,Friedrichshain-Kreuzberg,südliche Luisenstadt,52.494747194194076,13.444162389607227,Entire home/apt,125,1,12,2018-11-05,6.92,8,289
20724,27646390,Gemütliches Balkonzimmer,58196588,Sophia,Treptow - Köpenick,Rahnsdorf/Hessenwinkel,52.44035609957111,13.686339096186963,Private room,30,6,2,2018-08-24,0.75,1,0
20725,27646616,"Single apartment 50Sm ,balcony,central , cozy",208294963,Long,Lichtenberg,Neu Lichtenberg,52.50334120981528,13.487607500198786,Entire home/apt,30,2,23,2018-10-28,8.02,1,0
20726,27646863,Perfect room in a nice flat - Center of Berlin,42053648,Tolga,Charlottenburg-Wilm.,Düsseldorfer Straße,52.496859094961884,13.325118040310853,Private room,75,2,5,2018-11-03,3.95,1,168
20727,27647931,Spacious and bright room in Kreuzberg,26833880,Klara Lykke,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.49368491661857,13.381752846358431,Private room,75,3,1,2018-08-30,0.43,2,125
20728,27648826,Bright and spacious room in Kreuzberg,26833880,Klara Lykke,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.49282466972571,13.380842929336465,Private room,45,3,1,2018-08-16,0.36,2,125
20729,27649100,Zuhause in Mitte - Schönes Apartment mit Terrasse,173692390,Sibo,Mitte,Brunnenstr. Süd,52.53455129319986,13.379490467790749,Entire home/apt,80,2,7,2018-10-21,3.0,1,0
20730,27650126,"Quiet, bright room in Neukölln",87517740,Lukas,Neukölln,Neuköllner Mitte/Zentrum,52.46621562965017,13.440381156745962,Private room,19,2,5,2018-10-08,2.54,1,0
20731,27650300,100m2 rooftop apartment in heartof BerlinKreuzberg,63756766,Nebil,Friedrichshain-Kreuzberg,Südliche Friedrichstadt,52.50023207689159,13.388740135027831,Private room,80,3,1,2018-08-20,0.37,1,0
20732,27652032,Ruhige Altbau Wohnung in Berlin Schöneberg,9965443,Virginia,Tempelhof - Schöneberg,Schöneberg-Nord,52.496745307372414,13.342574139429589,Entire home/apt,55,75,0,,,1,60
20733,27653379,Beautiful 4 rooms Apartment -the best Hipster Area,208685447,Sonntag,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.506290745021474,13.46752794694382,Private room,250,2,4,2018-10-14,2.67,1,0
20734,27654864,Spacious room in shared Friedrichshain flat,21274716,John,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.511618913659674,13.469144729725366,Private room,46,3,2,2018-09-04,0.85,1,66
20735,27654936,Voll möblierte Designer Wohnung nähe Ku’damm,40932024,Ilja,Charlottenburg-Wilm.,Düsseldorfer Straße,52.49326452966565,13.314049617269886,Private room,60,3,0,,,1,77
20736,27654946,Berlin Metropolitan Apartment,9787640,Barbara & Hubertus,Charlottenburg-Wilm.,Schmargendorf,52.470876447067525,13.293056777767575,Entire home/apt,250,1,3,2018-11-01,3.0,1,0
20737,27655372,gemütliches privates Zimmer(2er WG) mit Balkon,208705442,Giulia,Pankow,Helmholtzplatz,52.544822288191135,13.417968194692294,Private room,50,1,3,2018-09-23,1.45,1,4
20738,27655569,Sunny room in the heart of Neukölln.,117446866,Moritz,Neukölln,Schillerpromenade,52.47675477473606,13.425263562453342,Private room,23,1,5,2018-08-31,1.72,2,0
20739,27656410,Ruhiges Zimmer in einer entspannten WG,66241272,Til,Charlottenburg-Wilm.,Barstraße,52.48609285405689,13.304619704877124,Shared room,30,1,9,2018-09-25,4.22,1,276
20740,27657259,Atze -  Modernes Apartment Berlin Mitte - Wedding,208721377,Maria + Benno,Mitte,Parkviertel,52.54772666650689,13.346581353326716,Entire home/apt,69,3,2,2018-11-05,0.71,1,116
20741,27657345,"Luxury Maisonette 2 floors,2 Full Bath,Mitte City",167881332,Eugen,Mitte,Brunnenstr. Süd,52.53278776462807,13.397684799767143,Entire home/apt,189,1,6,2018-11-03,2.65,4,172
20742,27658359,Great room in the heart of Kreuzberg,49094711,Halina & Jan,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.4909467639171,13.394218363814387,Private room,65,1,20,2018-11-05,7.23,1,12
20743,27658367,Großzügige typische Berliner Altbauwohnung (170m²),128884990,Miriam,Charlottenburg-Wilm.,Düsseldorfer Straße,52.49757956099467,13.337828112199881,Private room,65,2,3,2018-10-14,1.22,1,2
20744,27666838,Quiet Berlin Apartment looking at the park,200098082,Anna,Lichtenberg,Fennpfuhl,52.52726760291273,13.482190990964169,Entire home/apt,40,5,0,,,1,0
20745,27667172,* gemütliches Bett im schönen Wedding *,16914022,Marta,Mitte,Parkviertel,52.550896132761316,13.339360665326295,Private room,20,1,11,2018-10-23,4.46,1,5
20746,27668920,"Beautiful, cozy backyard 75sqm flat Friedrichshain",30347742,Hiroo,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.508708733273316,13.467995373448069,Entire home/apt,80,5,1,2018-10-02,0.81,1,54
20747,27669078,"Spacious, cozy room in Prenzlauer Berg",112931972,Patrick,Pankow,Prenzlauer Berg Nordwest,52.55050063999632,13.41348366280386,Private room,40,2,7,2018-10-02,2.47,1,0
20748,27670500,Urban Van surrounded by typically berlin vibe,208688451,Isabel,Neukölln,Reuterstraße,52.48715260998605,13.428842424945946,Shared room,20,1,6,2018-10-18,3.33,1,73
20749,27671269,Berlin Wohnung,208847203,Renas,Mitte,Tiergarten Süd,52.50161712996145,13.368412656349086,Private room,89,2,0,,,1,333
20750,27671413,Cozy room with spacious balcony,208849155,Regina,Mitte,Osloer Straße,52.55558727539463,13.386975711470473,Private room,35,3,1,2018-09-01,0.44,1,0
20751,27672437,Zimmer in berlin,154321049,Riccardo,Charlottenburg-Wilm.,Barstraße,52.477822987471455,13.318733026845608,Private room,22,4,0,,,1,0
20752,27672813,Charming Room with BALCONY (yey) in Berlin,3231616,Lena,Pankow,Prenzlauer Berg Nord,52.542757323188354,13.436230020055714,Private room,35,3,1,2018-10-15,1.0,1,0
20753,27674306,Cozy Apartment in Charlottenburg-Wilmersdorf.,3311436,Vugi,Charlottenburg-Wilm.,Kantstraße,52.50765308769793,13.307987084562695,Entire home/apt,100,6,1,2018-11-01,1.0,1,82
20754,27674388,Room in the heart of Berlin,208876186,Toni,Friedrichshain-Kreuzberg,Südliche Friedrichstadt,52.50161019662527,13.387820959334526,Private room,48,1,15,2018-10-08,5.23,8,0
20755,27674562,Artist Styled with Balcony in Prenzlauer Berg,6650021,Snowy,Pankow,Prenzlauer Berg Nordwest,52.554872786465616,13.413996202280819,Entire home/apt,80,2,1,2018-10-08,1.0,3,0
20756,27674765,Super central and bright room in heart of Berlin,51214857,Yuewen,Friedrichshain-Kreuzberg,Südliche Friedrichstadt,52.50403606713575,13.377541682205957,Private room,40,3,1,2018-08-23,0.39,1,5
20757,27674784,Ein-Zimmer-Altbauwohnung im Wedding,156081751,Natalja,Mitte,Parkviertel,52.55016658395103,13.34969288497207,Entire home/apt,40,4,6,2018-09-20,2.25,1,0
20758,27676031,Wonderful Vintage and Boutique-Style Apartment,5637803,Nicola,Pankow,Prenzlauer Berg Nordwest,52.54932592400968,13.411936281375535,Entire home/apt,100,3,2,2018-10-02,1.0,2,30
20759,27676466,Modern and central apartment near Potsdamer Patz,147661670,Maria,Friedrichshain-Kreuzberg,Südliche Friedrichstadt,52.50042576824384,13.38377598032855,Entire home/apt,100,2,4,2018-09-29,2.03,1,124
